"ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME",
"BHM","Birmingham, AL","DCA","Washington, DC",
"BHM","Birmingham, AL","XNA","Fayetteville, AR",
"BHM","Birmingham, AL","ORD","Chicago, IL",
"BHM","Birmingham, AL","ORD","Chicago, IL",
"BHM","Birmingham, AL","IAH","Houston, TX",
"BHM","Birmingham, AL","DFW","Dallas/Fort Worth, TX",
"BHM","Birmingham, AL","ATL","Atlanta, GA",
"BHM","Birmingham, AL","ATL","Atlanta, GA",
"BHM","Birmingham, AL","ATL","Atlanta, GA",
"BHM","Birmingham, AL","SDF","Louisville, KY",
"BHM","Birmingham, AL","PNS","Pensacola, FL",
"BHM","Birmingham, AL","MEM","Memphis, TN",
"BHM","Birmingham, AL","YIP","Detroit, MI",
"BHM","Birmingham, AL","DFW","Dallas/Fort Worth, TX",
"BHM","Birmingham, AL","N1C","Cherry Point, NC",
"BHM","Birmingham, AL","AEX","Alexandria, LA",
"BHM","Birmingham, AL","IAH","Houston, TX",
"BHM","Birmingham, AL","DEN","Denver, CO",
"BHM","Birmingham, AL","IAH","Houston, TX",
"BHM","Birmingham, AL","ORD","Chicago, IL",
"BHM","Birmingham, AL","DEN","Denver, CO",
"BHM","Birmingham, AL","DTW","Detroit, MI",
"BHM","Birmingham, AL","ATL","Atlanta, GA",
"BHM","Birmingham, AL","DTW","Detroit, MI",
"BHM","Birmingham, AL","CLT","Charlotte, NC",
"BHM","Birmingham, AL","DFW","Dallas/Fort Worth, TX",
"BHM","Birmingham, AL","VPS","Valparaiso, FL",
"BHM","Birmingham, AL","CLT","Charlotte, NC",
"BHM","Birmingham, AL","PHL","Philadelphia, PA",
"BHM","Birmingham, AL","DCA","Washington, DC",
"BHM","Birmingham, AL","TYS","Knoxville, TN",
"BHM","Birmingham, AL","AMA","Amarillo, TX",
"BHM","Birmingham, AL","FYV","Fayetteville, AR",
"BHM","Birmingham, AL","TPA","Tampa, FL",
"BHM","Birmingham, AL","DEN","Denver, CO",
"BHM","Birmingham, AL","LAS","Las Vegas, NV",
"BHM","Birmingham, AL","DAL","Dallas, TX",
"BHM","Birmingham, AL","MDW","Chicago, IL",
"BHM","Birmingham, AL","MCO","Orlando, FL",
"BHM","Birmingham, AL","TPA","Tampa, FL",
"BHM","Birmingham, AL","DEN","Denver, CO",
"BHM","Birmingham, AL","LAS","Las Vegas, NV",
"BHM","Birmingham, AL","DAL","Dallas, TX",
"BHM","Birmingham, AL","HOU","Houston, TX",
"BHM","Birmingham, AL","BNA","Nashville, TN",
"BHM","Birmingham, AL","ATL","Atlanta, GA",
"BHM","Birmingham, AL","MDW","Chicago, IL",
"BHM","Birmingham, AL","MCO","Orlando, FL",
"BHM","Birmingham, AL","LAS","Las Vegas, NV",
"BHM","Birmingham, AL","DAL","Dallas, TX",
"BHM","Birmingham, AL","MDW","Chicago, IL",
"BID","Block Island, RI","LEB","Lebanon-Hanover, NH",
"BID","Block Island, RI","TEB","Teterboro, NJ",
"BID","Block Island, RI","WST","Westerly, RI",
"BID","Block Island, RI","WST","Westerly, RI",
"BIH","Bishop, CA","IYK","Inyokern, CA",
"BIL","Billings, MT","DFW","Dallas/Fort Worth, TX",
"BIL","Billings, MT","MSP","Minneapolis, MN",
"BIL","Billings, MT","MSP","Minneapolis, MN",
"BIL","Billings, MT","MSP","Minneapolis, MN",
"BIL","Billings, MT","LAS","Las Vegas, NV",
"BIL","Billings, MT","AZA","Phoenix, AZ",
"BIL","Billings, MT","PDX","Portland, OR",
"BIL","Billings, MT","SDF","Louisville, KY",
"BIL","Billings, MT","SDF","Louisville, KY",
"BIL","Billings, MT","BOI","Boise, ID",
"BIL","Billings, MT","ONT","Ontario, CA",
"BIL","Billings, MT","SLC","Salt Lake City, UT",
"BIL","Billings, MT","SDF","Louisville, KY",
"BIL","Billings, MT","ONT","Ontario, CA",
"BIL","Billings, MT","CPR","Casper, WY",
"BIL","Billings, MT","MEM","Memphis, TN",
"BIL","Billings, MT","GTF","Great Falls, MT",
"BIL","Billings, MT","MEM","Memphis, TN",
"BIL","Billings, MT","OKC","Oklahoma City, OK",
"BIL","Billings, MT","AZA","Phoenix, AZ",
"BIL","Billings, MT","LAX","Los Angeles, CA",
"BIL","Billings, MT","SEA","Seattle, WA",
"BIL","Billings, MT","PDX","Portland, OR",
"BIL","Billings, MT","DEN","Denver, CO",
"BIL","Billings, MT","DEN","Denver, CO",
"BIL","Billings, MT","DEN","Denver, CO",
"BIL","Billings, MT","DEN","Denver, CO",
"BIL","Billings, MT","DEN","Denver, CO",
"BIL","Billings, MT","HVR","Havre, MT",
"BIL","Billings, MT","GGW","Glasgow, MT",
"BIL","Billings, MT","OLF","Wolf Point, MT",
"BIL","Billings, MT","SDY","Sidney, MT",
"BIL","Billings, MT","GDV","Glendive, MT",
"BIL","Billings, MT","DEN","Denver, CO",
"BIL","Billings, MT","SLC","Salt Lake City, UT",
"BIL","Billings, MT","MSP","Minneapolis, MN",
"BIL","Billings, MT","HDN","Hayden, CO",
"BIL","Billings, MT","DEN","Denver, CO",
"BIL","Billings, MT","ORD","Chicago, IL",
"BIL","Billings, MT","DEN","Denver, CO",
"BIL","Billings, MT","SPS","Wichita Falls, TX",
"BIL","Billings, MT","DFW","Dallas/Fort Worth, TX",
"BIL","Billings, MT","TUL","Tulsa, OK",
"BIL","Billings, MT","ROW","Roswell, NM",
"BIL","Billings, MT","TUS","Tucson, AZ",
"BIL","Billings, MT","LGB","Long Beach, CA",
"BIL","Billings, MT","BOI","Boise, ID",
"BIL","Billings, MT","ONT","Ontario, CA",
"BIL","Billings, MT","DEN","Denver, CO",
"BIL","Billings, MT","SBD","San Bernardino, CA",
"BIS","Bismarck/Mandan, ND","FAR","Fargo, ND",
"BIS","Bismarck/Mandan, ND","DIK","Dickinson, ND",
"BIS","Bismarck/Mandan, ND","AGC","Pittsburgh, PA",
"BIS","Bismarck/Mandan, ND","LAS","Las Vegas, NV",
"BIS","Bismarck/Mandan, ND","SFB","Sanford, FL",
"BIS","Bismarck/Mandan, ND","AZA","Phoenix, AZ",
"BIS","Bismarck/Mandan, ND","DIK","Dickinson, ND",
"BIS","Bismarck/Mandan, ND","DEN","Denver, CO",
"BIS","Bismarck/Mandan, ND","DEN","Denver, CO",
"BIS","Bismarck/Mandan, ND","DEN","Denver, CO",
"BIS","Bismarck/Mandan, ND","MSP","Minneapolis, MN",
"BIS","Bismarck/Mandan, ND","DEN","Denver, CO",
"BIS","Bismarck/Mandan, ND","XWA","Williston, ND",
"BIS","Bismarck/Mandan, ND","ORD","Chicago, IL",
"BIS","Bismarck/Mandan, ND","FAT","Fresno, CA",
"BIS","Bismarck/Mandan, ND","DFW","Dallas/Fort Worth, TX",
"BIS","Bismarck/Mandan, ND","OKC","Oklahoma City, OK",
"BIS","Bismarck/Mandan, ND","SHV","Shreveport, LA",
"BIS","Bismarck/Mandan, ND","GRK","Killeen, TX",
"BIS","Bismarck/Mandan, ND","MSP","Minneapolis, MN",
"BIS","Bismarck/Mandan, ND","MSP","Minneapolis, MN",
"BIS","Bismarck/Mandan, ND","MSP","Minneapolis, MN",
"BIS","Bismarck/Mandan, ND","MOT","Minot, ND",
"BIX","Biloxi, MS","ATL","Atlanta, GA",
"BIX","Biloxi, MS","PHF","Newport News/Williamsburg, VA",
"BJC","Broomfield, CO","SFO","San Francisco, CA",
"BJI","Bemidji, MN","MSP","Minneapolis, MN",
"BJI","Bemidji, MN","FAR","Fargo, ND",
"BJI","Bemidji, MN","MSP","Minneapolis, MN",
"BJI","Bemidji, MN","MSP","Minneapolis, MN",
"BKC","Buckland, AK","OTZ","Kotzebue, AK",
"BKC","Buckland, AK","DRG","Deering, AK",
"BKC","Buckland, AK","OTZ","Kotzebue, AK",
"BKC","Buckland, AK","DRG","Deering, AK",
"BKC","Buckland, AK","OTZ","Kotzebue, AK",
"BKC","Buckland, AK","DRG","Deering, AK",
"BKC","Buckland, AK","OTZ","Kotzebue, AK",
"BKC","Buckland, AK","WLK","Selawik, AK",
"BKC","Buckland, AK","ORV","Noorvik, AK",
"BKC","Buckland, AK","DRG","Deering, AK",
"BKC","Buckland, AK","KVL","Kivalina, AK",
"BKC","Buckland, AK","OTZ","Kotzebue, AK",
"BKC","Buckland, AK","WLK","Selawik, AK",
"BKG","Branson, MO","DEN","Denver, CO",
"BKG","Branson, MO","DEN","Denver, CO",
"BKL","Cleveland, OH","DTW","Detroit, MI",
"BKL","Cleveland, OH","MIA","Miami, FL",
"BKL","Cleveland, OH","MSP","Minneapolis, MN",
"BKL","Cleveland, OH","FOK","Westhampton, NY",
"BKL","Cleveland, OH","ORD","Chicago, IL",
"BKL","Cleveland, OH","LUK","Cincinnati, OH",
"BKW","Beckley, WV","HTS","Ashland, WV",
"BKW","Beckley, WV","CLT","Charlotte, NC",
"BKW","Beckley, WV","PKB","Parkersburg, WV",
"BLD","Boulder City, NV","1G4","Peach Springs, AZ",
"BLD","Boulder City, NV","L41","Marble Canyon, AZ",
"BLD","Boulder City, NV","DQS","Whitmore, AZ",
"BLD","Boulder City, NV","1G4","Peach Springs, AZ",
"BLD","Boulder City, NV","GCN","Grand Canyon, AZ",
"BLD","Boulder City, NV","BLD","Boulder City, NV",
"BLD","Boulder City, NV","L41","Marble Canyon, AZ",
"BLD","Boulder City, NV","DQS","Whitmore, AZ",
"BLD","Boulder City, NV","1G4","Peach Springs, AZ",
"BLD","Boulder City, NV","GCN","Grand Canyon, AZ",
"BLD","Boulder City, NV","BLD","Boulder City, NV",
"BLI","Bellingham, WA","PSP","Palm Springs, CA",
"BLI","Bellingham, WA","LAS","Las Vegas, NV",
"BLI","Bellingham, WA","OAK","Oakland, CA",
"BLI","Bellingham, WA","SAN","San Diego, CA",
"BLI","Bellingham, WA","AZA","Phoenix, AZ",
"BLI","Bellingham, WA","LAX","Los Angeles, CA",
"BLI","Bellingham, WA","SEA","Seattle, WA",
"BLI","Bellingham, WA","FRD","Friday Harbor, WA",
"BLI","Bellingham, WA","LAX","Los Angeles, CA",
"BLI","Bellingham, WA","SEA","Seattle, WA",
"BLI","Bellingham, WA","SEA","Seattle, WA",
"BLI","Bellingham, WA","FRD","Friday Harbor, WA",
"BLI","Bellingham, WA","BFI","Seattle, WA",
"BLI","Bellingham, WA","FRD","Friday Harbor, WA",
"BLV","Belleville, IL","VPS","Valparaiso, FL",
"BLV","Belleville, IL","LAS","Las Vegas, NV",
"BLV","Belleville, IL","SFB","Sanford, FL",
"BLV","Belleville, IL","VPS","Valparaiso, FL",
"BLV","Belleville, IL","LAS","Las Vegas, NV",
"BLV","Belleville, IL","JAX","Jacksonville, FL",
"BLV","Belleville, IL","SFB","Sanford, FL",
"BLV","Belleville, IL","PIE","St. Petersburg, FL",
"BLV","Belleville, IL","SRQ","Sarasota/Bradenton, FL",
"BLV","Belleville, IL","CHS","Charleston, SC",
"BLV","Belleville, IL","PGD","Punta Gorda, FL",
"BMI","Bloomington/Normal, IL","DEN","Denver, CO",
"BMI","Bloomington/Normal, IL","DEN","Denver, CO",
"BMI","Bloomington/Normal, IL","SFB","Sanford, FL",
"BMI","Bloomington/Normal, IL","DTW","Detroit, MI",
"BMI","Bloomington/Normal, IL","PIE","St. Petersburg, FL",
"BMI","Bloomington/Normal, IL","FWA","Fort Wayne, IN",
"BMI","Bloomington/Normal, IL","DEN","Denver, CO",
"BMI","Bloomington/Normal, IL","MSN","Madison, WI",
"BMI","Bloomington/Normal, IL","ATL","Atlanta, GA",
"BMI","Bloomington/Normal, IL","VPS","Valparaiso, FL",
"BMI","Bloomington/Normal, IL","CVG","Cincinnati, OH",
"BMI","Bloomington/Normal, IL","ORD","Chicago, IL",
"BMI","Bloomington/Normal, IL","DFW","Dallas/Fort Worth, TX",
"BMI","Bloomington/Normal, IL","MEM","Memphis, TN",
"BMI","Bloomington/Normal, IL","SFB","Sanford, FL",
"BMI","Bloomington/Normal, IL","IFP","Bullhead City, AZ",
"BNA","Nashville, TN","MIA","Miami, FL",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","DCA","Washington, DC",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","CMH","Columbus, OH",
"BNA","Nashville, TN","EWR","Newark, NJ",
"BNA","Nashville, TN","CLT","Charlotte, NC",
"BNA","Nashville, TN","PHL","Philadelphia, PA",
"BNA","Nashville, TN","LGA","New York, NY",
"BNA","Nashville, TN","BOS","Boston, MA",
"BNA","Nashville, TN","AUS","Austin, TX",
"BNA","Nashville, TN","DCA","Washington, DC",
"BNA","Nashville, TN","JFK","New York, NY",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","EWR","Newark, NJ",
"BNA","Nashville, TN","IAH","Houston, TX",
"BNA","Nashville, TN","IAD","Washington, DC",
"BNA","Nashville, TN","SLC","Salt Lake City, UT",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","LAX","Los Angeles, CA",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","DTW","Detroit, MI",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","SLC","Salt Lake City, UT",
"BNA","Nashville, TN","TLH","Tallahassee, FL",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","LAX","Los Angeles, CA",
"BNA","Nashville, TN","DTW","Detroit, MI",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","DTW","Detroit, MI",
"BNA","Nashville, TN","SEA","Seattle, WA",
"BNA","Nashville, TN","DTW","Detroit, MI",
"BNA","Nashville, TN","SEA","Seattle, WA",
"BNA","Nashville, TN","GSO","Greensboro/High Point, NC",
"BNA","Nashville, TN","MEM","Memphis, TN",
"BNA","Nashville, TN","IND","Indianapolis, IN",
"BNA","Nashville, TN","MEM","Memphis, TN",
"BNA","Nashville, TN","MEM","Memphis, TN",
"BNA","Nashville, TN","IND","Indianapolis, IN",
"BNA","Nashville, TN","TEB","Teterboro, NJ",
"BNA","Nashville, TN","FOK","Westhampton, NY",
"BNA","Nashville, TN","TUP","Tupelo, MS",
"BNA","Nashville, TN","PHL","Philadelphia, PA",
"BNA","Nashville, TN","OPF","Miami, FL",
"BNA","Nashville, TN","ECP","Panama City, FL",
"BNA","Nashville, TN","GLH","Greenville, MS",
"BNA","Nashville, TN","GNV","Gainesville, FL",
"BNA","Nashville, TN","CLL","College Station/Bryan, TX",
"BNA","Nashville, TN","BNA","Nashville, TN",
"BNA","Nashville, TN","MQY","Smyrna, TN",
"BNA","Nashville, TN","TN8","Nashville, TN",
"BNA","Nashville, TN","AGS","Augusta, GA",
"BNA","Nashville, TN","CLT","Charlotte, NC",
"BNA","Nashville, TN","CLE","Cleveland, OH",
"BNA","Nashville, TN","BOI","Boise, ID",
"BNA","Nashville, TN","PSM","Portsmouth, NH",
"BNA","Nashville, TN","MDT","Harrisburg, PA",
"BNA","Nashville, TN","SYR","Syracuse, NY",
"BNA","Nashville, TN","FNT","Flint, MI",
"BNA","Nashville, TN","CID","Cedar Rapids/Iowa City, IA",
"BNA","Nashville, TN","ATW","Appleton, WI",
"BNA","Nashville, TN","FAR","Fargo, ND",
"BNA","Nashville, TN","SFB","Sanford, FL",
"BNA","Nashville, TN","PIT","Pittsburgh, PA",
"BNA","Nashville, TN","PIE","St. Petersburg, FL",
"BNA","Nashville, TN","SRQ","Sarasota/Bradenton, FL",
"BNA","Nashville, TN","RIC","Richmond, VA",
"BNA","Nashville, TN","FSD","Sioux Falls, SD",
"BNA","Nashville, TN","DSM","Des Moines, IA",
"BNA","Nashville, TN","ALB","Albany, NY",
"BNA","Nashville, TN","MFE","Mission/McAllen/Edinburg, TX",
"BNA","Nashville, TN","CLE","Cleveland, OH",
"BNA","Nashville, TN","PIA","Peoria, IL",
"BNA","Nashville, TN","MDT","Harrisburg, PA",
"BNA","Nashville, TN","ABE","Allentown/Bethlehem/Easton, PA",
"BNA","Nashville, TN","SYR","Syracuse, NY",
"BNA","Nashville, TN","FNT","Flint, MI",
"BNA","Nashville, TN","CID","Cedar Rapids/Iowa City, IA",
"BNA","Nashville, TN","ATW","Appleton, WI",
"BNA","Nashville, TN","FAR","Fargo, ND",
"BNA","Nashville, TN","SFB","Sanford, FL",
"BNA","Nashville, TN","PIT","Pittsburgh, PA",
"BNA","Nashville, TN","PIE","St. Petersburg, FL",
"BNA","Nashville, TN","BZN","Bozeman, MT",
"BNA","Nashville, TN","SRQ","Sarasota/Bradenton, FL",
"BNA","Nashville, TN","RIC","Richmond, VA",
"BNA","Nashville, TN","FSD","Sioux Falls, SD",
"BNA","Nashville, TN","DSM","Des Moines, IA",
"BNA","Nashville, TN","GRR","Grand Rapids, MI",
"BNA","Nashville, TN","XNA","Fayetteville, AR",
"BNA","Nashville, TN","PGD","Punta Gorda, FL",
"BNA","Nashville, TN","ALB","Albany, NY",
"BNA","Nashville, TN","FLL","Fort Lauderdale, FL",
"BNA","Nashville, TN","BOS","Boston, MA",
"BNA","Nashville, TN","JFK","New York, NY",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","BOS","Boston, MA",
"BNA","Nashville, TN","JFK","New York, NY",
"BNA","Nashville, TN","MIA","Miami, FL",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","IAH","Houston, TX",
"BNA","Nashville, TN","CLT","Charlotte, NC",
"BNA","Nashville, TN","DFW","Dallas/Fort Worth, TX",
"BNA","Nashville, TN","TUL","Tulsa, OK",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","CLT","Charlotte, NC",
"BNA","Nashville, TN","DFW","Dallas/Fort Worth, TX",
"BNA","Nashville, TN","LAX","Los Angeles, CA",
"BNA","Nashville, TN","PHX","Phoenix, AZ",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","CLT","Charlotte, NC",
"BNA","Nashville, TN","DFW","Dallas/Fort Worth, TX",
"BNA","Nashville, TN","CLT","Charlotte, NC",
"BNA","Nashville, TN","LAX","Los Angeles, CA",
"BNA","Nashville, TN","PHX","Phoenix, AZ",
"BNA","Nashville, TN","MIA","Miami, FL",
"BNA","Nashville, TN","DFW","Dallas/Fort Worth, TX",
"BNA","Nashville, TN","LAX","Los Angeles, CA",
"BNA","Nashville, TN","DEN","Denver, CO",
"BNA","Nashville, TN","MCO","Orlando, FL",
"BNA","Nashville, TN","MSL","Muscle Shoals, AL",
"BNA","Nashville, TN","GLH","Greenville, MS",
"BNA","Nashville, TN","CVG","Cincinnati, OH",
"BNA","Nashville, TN","MSY","New Orleans, LA",
"BNA","Nashville, TN","MSP","Minneapolis, MN",
"BNA","Nashville, TN","SLC","Salt Lake City, UT",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","BED","Bedford, MA",
"BNA","Nashville, TN","FLL","Fort Lauderdale, FL",
"BNA","Nashville, TN","AUS","Austin, TX",
"BNA","Nashville, TN","MCO","Orlando, FL",
"BNA","Nashville, TN","MKC","Kansas City, MO",
"BNA","Nashville, TN","IAH","Houston, TX",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","LAS","Las Vegas, NV",
"BNA","Nashville, TN","PHL","Philadelphia, PA",
"BNA","Nashville, TN","MCO","Orlando, FL",
"BNA","Nashville, TN","DEN","Denver, CO",
"BNA","Nashville, TN","PHL","Philadelphia, PA",
"BNA","Nashville, TN","MCO","Orlando, FL",
"BNA","Nashville, TN","LAS","Las Vegas, NV",
"BNA","Nashville, TN","LGA","New York, NY",
"BNA","Nashville, TN","LAX","Los Angeles, CA",
"BNA","Nashville, TN","FLL","Fort Lauderdale, FL",
"BNA","Nashville, TN","MCO","Orlando, FL",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","LAX","Los Angeles, CA",
"BNA","Nashville, TN","MCO","Orlando, FL",
"BNA","Nashville, TN","LGA","New York, NY",
"BNA","Nashville, TN","LAX","Los Angeles, CA",
"BNA","Nashville, TN","FLL","Fort Lauderdale, FL",
"BNA","Nashville, TN","MCO","Orlando, FL",
"BNA","Nashville, TN","SEA","Seattle, WA",
"BNA","Nashville, TN","SEA","Seattle, WA",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","IAH","Houston, TX",
"BNA","Nashville, TN","EWR","Newark, NJ",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","IAH","Houston, TX",
"BNA","Nashville, TN","EWR","Newark, NJ",
"BNA","Nashville, TN","DEN","Denver, CO",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","IAH","Houston, TX",
"BNA","Nashville, TN","DEN","Denver, CO",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","IAH","Houston, TX",
"BNA","Nashville, TN","DEN","Denver, CO",
"BNA","Nashville, TN","COS","Colorado Springs, CO",
"BNA","Nashville, TN","MWA","Marion/Herrin, IL",
"BNA","Nashville, TN","OWB","Owensboro, KY",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","IAH","Houston, TX",
"BNA","Nashville, TN","DEN","Denver, CO",
"BNA","Nashville, TN","GSP","Greer, SC",
"BNA","Nashville, TN","MSP","Minneapolis, MN",
"BNA","Nashville, TN","GJT","Grand Junction, CO",
"BNA","Nashville, TN","SFO","San Francisco, CA",
"BNA","Nashville, TN","DTW","Detroit, MI",
"BNA","Nashville, TN","MSP","Minneapolis, MN",
"BNA","Nashville, TN","MCI","Kansas City, MO",
"BNA","Nashville, TN","DTW","Detroit, MI",
"BNA","Nashville, TN","MSP","Minneapolis, MN",
"BNA","Nashville, TN","DTW","Detroit, MI",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","DEN","Denver, CO",
"BNA","Nashville, TN","SLC","Salt Lake City, UT",
"BNA","Nashville, TN","PHX","Phoenix, AZ",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","EWR","Newark, NJ",
"BNA","Nashville, TN","DTW","Detroit, MI",
"BNA","Nashville, TN","LGA","New York, NY",
"BNA","Nashville, TN","JFK","New York, NY",
"BNA","Nashville, TN","LGA","New York, NY",
"BNA","Nashville, TN","CLT","Charlotte, NC",
"BNA","Nashville, TN","DCA","Washington, DC",
"BNA","Nashville, TN","CLT","Charlotte, NC",
"BNA","Nashville, TN","DCA","Washington, DC",
"BNA","Nashville, TN","IFP","Bullhead City, AZ",
"BNA","Nashville, TN","SDF","Louisville, KY",
"BNA","Nashville, TN","STL","St. Louis, MO",
"BNA","Nashville, TN","CMH","Columbus, OH",
"BNA","Nashville, TN","EWR","Newark, NJ",
"BNA","Nashville, TN","GSO","Greensboro/High Point, NC",
"BNA","Nashville, TN","MKE","Milwaukee, WI",
"BNA","Nashville, TN","OAJ","Jacksonville/Camp Lejeune, NC",
"BNA","Nashville, TN","RDU","Raleigh/Durham, NC",
"BNA","Nashville, TN","FRG","East Farmingdale, NY",
"BNA","Nashville, TN","BED","Bedford, MA",
"BNA","Nashville, TN","FLL","Fort Lauderdale, FL",
"BNA","Nashville, TN","MIA","Miami, FL",
"BNA","Nashville, TN","GNV","Gainesville, FL",
"BNA","Nashville, TN","CLD","Carlsbad, CA",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","CLE","Cleveland, OH",
"BNA","Nashville, TN","DTW","Detroit, MI",
"BNA","Nashville, TN","STL","St. Louis, MO",
"BNA","Nashville, TN","SAT","San Antonio, TX",
"BNA","Nashville, TN","CMH","Columbus, OH",
"BNA","Nashville, TN","TPA","Tampa, FL",
"BNA","Nashville, TN","DEN","Denver, CO",
"BNA","Nashville, TN","LAS","Las Vegas, NV",
"BNA","Nashville, TN","OAK","Oakland, CA",
"BNA","Nashville, TN","SAN","San Diego, CA",
"BNA","Nashville, TN","JAX","Jacksonville, FL",
"BNA","Nashville, TN","BWI","Baltimore, MD",
"BNA","Nashville, TN","ECP","Panama City, FL",
"BNA","Nashville, TN","MSP","Minneapolis, MN",
"BNA","Nashville, TN","MKE","Milwaukee, WI",
"BNA","Nashville, TN","CLT","Charlotte, NC",
"BNA","Nashville, TN","ORF","Norfolk, VA",
"BNA","Nashville, TN","DAL","Dallas, TX",
"BNA","Nashville, TN","RDU","Raleigh/Durham, NC",
"BNA","Nashville, TN","HOU","Houston, TX",
"BNA","Nashville, TN","PHL","Philadelphia, PA",
"BNA","Nashville, TN","MSY","New Orleans, LA",
"BNA","Nashville, TN","PIT","Pittsburgh, PA",
"BNA","Nashville, TN","BDL","Hartford, CT",
"BNA","Nashville, TN","LGA","New York, NY",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","LAX","Los Angeles, CA",
"BNA","Nashville, TN","FLL","Fort Lauderdale, FL",
"BNA","Nashville, TN","BOS","Boston, MA",
"BNA","Nashville, TN","PHX","Phoenix, AZ",
"BNA","Nashville, TN","AUS","Austin, TX",
"BNA","Nashville, TN","MDW","Chicago, IL",
"BNA","Nashville, TN","MCI","Kansas City, MO",
"BNA","Nashville, TN","RSW","Fort Myers, FL",
"BNA","Nashville, TN","PNS","Pensacola, FL",
"BNA","Nashville, TN","MCO","Orlando, FL",
"BNA","Nashville, TN","CHS","Charleston, SC",
"BNA","Nashville, TN","CLE","Cleveland, OH",
"BNA","Nashville, TN","DTW","Detroit, MI",
"BNA","Nashville, TN","MIA","Miami, FL",
"BNA","Nashville, TN","VPS","Valparaiso, FL",
"BNA","Nashville, TN","ORD","Chicago, IL",
"BNA","Nashville, TN","STL","St. Louis, MO",
"BNA","Nashville, TN","SAT","San Antonio, TX",
"BNA","Nashville, TN","IAH","Houston, TX",
"BNA","Nashville, TN","CMH","Columbus, OH",
"BNA","Nashville, TN","TPA","Tampa, FL",
"BNA","Nashville, TN","DEN","Denver, CO",
"BNA","Nashville, TN","SLC","Salt Lake City, UT",
"BNA","Nashville, TN","LAS","Las Vegas, NV",
"BNA","Nashville, TN","OAK","Oakland, CA",
"BNA","Nashville, TN","SAN","San Diego, CA",
"BNA","Nashville, TN","JAX","Jacksonville, FL",
"BNA","Nashville, TN","BWI","Baltimore, MD",
"BNA","Nashville, TN","ECP","Panama City, FL",
"BNA","Nashville, TN","MSP","Minneapolis, MN",
"BNA","Nashville, TN","AMA","Amarillo, TX",
"BNA","Nashville, TN","MKE","Milwaukee, WI",
"BNA","Nashville, TN","CLT","Charlotte, NC",
"BNA","Nashville, TN","MYR","Myrtle Beach, SC",
"BNA","Nashville, TN","ORF","Norfolk, VA",
"BNA","Nashville, TN","DAL","Dallas, TX",
"BNA","Nashville, TN","RDU","Raleigh/Durham, NC",
"BNA","Nashville, TN","HOU","Houston, TX",
"BNA","Nashville, TN","PHL","Philadelphia, PA",
"BNA","Nashville, TN","MSY","New Orleans, LA",
"BNA","Nashville, TN","PIT","Pittsburgh, PA",
"BNA","Nashville, TN","BDL","Hartford, CT",
"BNA","Nashville, TN","LGA","New York, NY",
"BNA","Nashville, TN","ATL","Atlanta, GA",
"BNA","Nashville, TN","LAX","Los Angeles, CA",
"BNA","Nashville, TN","SJC","San Jose, CA",
"BNA","Nashville, TN","FLL","Fort Lauderdale, FL",
